movie_id,title_x,tags
45153,Eve's Bayou,"the stori is set in 1962 louisiana. the big batist famili is head by charm doctor louis. though he is marri to beauti roz, he ha a weak for attract women patients. one day loui is flirt with marri and sexi metti mereaux, not know that he is observ by hi youngest idealist daughter eve, who is there by accident. eve can not forget the incid which is traumat for her naivet and share a secret with older sister cisely. lie start to roll... the secret that hold us togeth can also tear us apart. drama sister sister relationship menstruat superstit independ film curs mother daughter relationship tavern aunt niec relationship father daughter relationship all black cast woman director jurneesmollett meagangood lynnwhitfield samuell.jackson debbimorgan diahanncarrol lisanicolecarson rogerguenveursmith victoriarowel jakesmollett ethelayl vondiecurtis-hal branfordmarsali carolsutton tamaratuni marcuslylebrown leonardl.thoma afondacolbert loladalfer alvertaperkinsdunigan ronflagg oneala.isaac juliandalcour allentoussaint billien samuell.jackson kasilemmon caldecotchubb"
284293,Still Alice,"alic howland, happili marri with three grown children, is a renown linguist professor who start to forget words. when she receiv a devast diagnosis, alic and her famili find their bond tested. nan drama mother professor ill juliannemoor alecbaldwin kristenstewart katebosworth shanemcra hunterparrish sethgilliam stephenkunken erindark danielgerrol quincytylerbernstin maxineprescott orlaghcassidi rosaarredondo zillahglori catlynch ehaurbsalu victoriacartagena pamelakoffl richardglatz washwestmoreland jamesbrown lexlutzu"
24973,The Egyptian,"in eighteenth-dynasti egypt, sinuhe, a poor orphan, becom a brilliant physician and with hi friend horemheb is appoint to the servic of the new pharoah. sinuhe' person triumph and tragedi are play against the larger canva of the turbul event of the 18th dynasty. as sinuh is drawn into court intrigu he learn the answer to the question he ha sought sinc hi birth. to nefer, shameless temptress of babylon, he surrend hi parents' hope of immortality! histori drama egypt jeansimmon victormatur genetierney peterustinov edmundpurdom michaelwild belladarvi judithevelyn henrydaniel johncarradin carlbentonreid tommyrettig anitrasteven michaelansara henrycorden madycomfort richardallan sharonjanaltman ramabai donbend donblackman geraldinebogdonovich bradbrown georgebruggeman georgechest angelaclark edmundcobb karl'killer'davi carmendelavallad alvinburked jamesdim francofantasia dedegainor aurellog johngeorg mimigibson michaelgrang yeghisheharout larshensen kaykouri paulkrug ianmacdonald tylermacduff tigerjoemarsh donnamartel mikemazurki georgemelford johnmooney wilmareid peterreynold johnroy lawrenceryl paulsalata harryshear rayspik sayesumi harrythompson alicetissot joanwinfield michaelcurtiz darrylf.zanuck"
21610,Nighthawks,an intern terrorist ha new york in a grip of panic and it' up to det. sgt. deke dasilva to take him down. a terrorist hold new york in a grip of fear - and onli stallon can take him on. action crime thriller sylvesterstallon rutgerhau billydeewilliam lindsaywagn persiskhambatta nigeldavenport hilarythompson joespinel waltermathew e.briandean suevann brucemalmuth
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"the big apple' in big trouble, as indestruct psycho-fiend jason vorhe hit the road to new york city. after a shock return from beyond the grave, the diabol jason ship out abroad a teen-fil ""love boat"" bound for new york, which he soon transform into the ultim voyag of the damned. then one of hi terrifi victim escap into the nightmarish maze of manhattan' subway and sewers, onli to confront jason one final time. the big apple' in big trouble! horror thriller new york boat mask psychopath high school sewerag time squar serial killer teenag jason vorhe kanehodd jensendaggett scottreev barbarabingham petermarkrichman martincummin gordoncurri alexdiakun vincentcraigdupre saffronhenderson kellyhu sharlenemartin toddcaldecott tiffanypaulsen timmirkovich warrenmunson barbarasach robhedden randycheveldav"
8346,My Big Fat Greek Wedding,a young greek woman fall in love with a non-greek and struggl to get her famili to accept him while she come to term with her heritag and cultur identity. love is here to stay... so is her family. comedi drama romanc usa parent kid relationship greec cultur clash midlif crisi restaur bad mother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch bad father-in-law greek wed famili xenophobia niavardalo johncorbett lainiekazan michaelconstantin andreamartin joeyfaton louismandylor giacarid christinaeleusinioti maritazouravlioff gerrymendicino bessmeisl jayneeastwood fionareid brucegray frankfalcon tomhank ritawilson garygoetzman joelzwick
122081,Spring Breakers,"after four colleg girl rob a restaur to fund their spring break in florida, they get entangl with a weird dude with hi own crimin agenda. a littl sun can bring out your dark side. drama crime femal nuditi sex florida drug dealer nuditi femal friendship parti art hous drug spring break young adult jamesfranco selenagomez vanessahudgen ashleybenson rachelkorin gucciman heathermorri ashlendzion sidneysewel thurmansewel chrishanley harmonykorin charles-marieanthonioz jordangertn davidzand"
10987,Halloween: The Curse of Michael Myers,"six year ago, michael myer terror the town of haddonfield, illinois. he and hi niece, jami lloyd, have disappeared. jami wa kidnap by a bunch of evil druid who protect michael myers. and now, six year later, jami ha escap after give birth to michael' child. she run to haddonfield to get dr. loomi to help her again. haddonfield is readi to celebr halloween.... so is michael myers! horror thriller mass murder nuditi halloween attempt to escap cult psychopath escap agent murder escap slasher doctor niec death evil michael myer psychiatr murder hunt halloween night donaldpleas paulrudd mariannehagan mitchellryan kimdarbi bradfordenglish keithbogart mariaho'brien leoget j.c.brandi devingardn susanswift georgep.wilbur janiceknickrehm tomproctor raquelleanderson leejuchew paulfreeman joechappel"
1391,Y Tu Mamá También,"in mexico, two teenag boy and an attract older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other. life ha it way of teaching. life ha it way to confus us. life ha it way to move us. life ha it way to amaze. life ha it way to hurt us. life ha it way to heal. life ha it way to inspire. drama romanc mexico sex beach group sex male friendship road trip come of age teenag lgbt new mexican cinema gaelgarcíabern diegoluna maribelverdú analópezmercado dianabracho verónicalang maríaaura andrésalmeida emilioechevarría nathangrinberg giselleaudirac arturorío martaaura juancarlosremolina liboriarodríguez silveriopalacio mayraserbulo danielgiménezcacho amaurysérbulo andrealópez alfonsocuarón alfonsocuarón jorgevergara"
747,Shaun of the Dead,"shaun live a suprem unev life, which revolv around hi girlfriend, hi mother, and, abov all, hi local pub. thi gentl routin is threaten when the dead return to life and make strenuou attempt to snack on ordinari londoners. a romant comedy. with zombies. horror comedi record collect flower chees pub surrey romant comedi zombi english tv show in film cricket bat broken bottl surviv horror british pub english pub you'v got red on you simonpegg nickfrost kateashfield lucydavi dylanmoran peterserafinowicz rafespal penelopewilton billnighi reeceshearsmith jessicahyn martinfreeman tamsingreig steveemerson nicolacunningham arvinddoshi stuartpowel mattluca chrismartin markdonovan trishagoddard jeremythompson edgarwright nirapark"
14745,The Haunting of Molly Hartley,"when teenag molli hartley move to a new town, she' haunt by terrifi vision that may have to do with dark secret from her past. someth evil lurk just beneath the lush surfac of her private-school world, and it hold the right to her veri soul. on the eve of her 18th birthday, molli is about to discov the truth of just who or what she is destin to become. her past is yet to come. drama horror haleybennett jakeweb chacecrawford shannonwoodward shannacollin annalynnemccord marinhinkl ninasiemaszko joshstewart jessicalownd rossthoma mickeyliddel"
26748,Lone Star,"when the skeleton of hi murder predecessor is found, sheriff sam deed unearth mani other long-buri secret in hi texa border town. john sayl invit you to return to the scene of the crime. drama mysteri romanc sheriff famili secret neo-western dark secret chriscoop matthewmcconaughey elizabethpeña kriskristofferson joemorton francesmcdormand stephenj.lang onifaidalampley latanyarichardson leoburmest eleeselest richardcoca miriamcolón jeffmonahan eddierobinson roncanada chandrawilson marcoperella gordontootoosi vanessamartinez cliftonjam maggierenzi r.paulmil johnsayl"
11357,Halloween 4: The Return of Michael Myers,"the legend of that creepi masked-man, michael myers, come to life onc again in thi fourth instal of the success horror franchise. thi time, it' michael' niece, jamie, who can't seem to escap her crazi uncle. with michael on the loose, jami enlist the help of good old dr. loomi to stop the murderer. thi time, though, there seem to be no end to michael' madness. horror ha return to haddonfield. horror thriller sheriff scissor ambul halloween twist knife sequel murder serial killer mask killer blood niec evil michael myer octob donaldpleas elliecornel danielleharri georgep.wilbur michaelpataki beaustarr kathleenkinmont sashajenson geneross carmenfilpi raymondo'connor jeffolson karenalston nancyborgenicht davidjensen harlowmark m.j.mcdonnel richardstay michaelflynn georgesullivan michaelruud donrésampson kellylookinland erikpreston paulfreeman dwighth.littl"
24913,April Fool's Day,"a group of eight colleg friend gather togeth at an island mansion belong to heiress muffi st. john to celebr their final year of school. they soon discov that each ha a hidden secret from their past which is revealed, and soon after, they turn up dead. childish prank turn into a bloodi battl for survival! horror mysteri island parti murder teen movi slasher april fool' day holiday horror canuxploit elimin derbi colleg friend deborahforeman thomasf.wilson lloydberri tomheaton kenolandt leahpins claytonrohn amysteel jaybak patbarlow deborahgoodrich mikenomad griffino'n frankmancusojr. fredwalton"
